Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability,Area_SqFt,Region,Price_Lakh,Latitude,Longitude
Kalpataru Sunrise ,1111 Balkum Thane Mumbai,1.4 Crore,11666,Super Built Up Area,2,2,25,0 to 1 Year,Ready To Move,1200.0,Balkum Thane,140.0,19.2257758,72.9877406
Unnamed Property,3333 Kolshet Road Thane Mumbai,75 Lac,8823,Super Built Up Area,1,2,23,1 to 5 Year,Ready To Move,850.0,Road Thane,75.0,19.2326261,72.9875274
Siddhi Highland Gardens ,1111 Dhokali Thane Mumbai,77 Lac,10845,Built Up Area,1,2,3,1 to 5 Year,Ready To Move,710.0,Dhokali Thane,77.0,19.2260682,72.9798438
Unnamed Property,2222 Thane West Thane Mumbai,1.8 Crore,9729,Super Built Up Area,4,3,20,5 to 10 Year,Ready To Move,1850.0,Thane Thane,180.0,19.03160615,73.01425130283573
Everest World Aspen ,222 Thane West Thane Mumbai,1.15 Crore,10952,Super Built Up Area,2,2,11,5 to 10 Year,Ready To Move,1050.0,Thane Thane,115.0,19.03160615,73.01425130283573
Sheth Avalon ,A 110 Laxmi Nagar Thane Mumbai,1.71 Crore,13163,Super Built Up Area,2,2,14,0 to 1 Year,Ready To Move,1299.0,Nagar Thane,171.0,19.21861135,72.960194813825
Omkar Alta Monte ,Malad East Mumbai,2.4 Crore,26086,Carpet Area,2,2,20,1 to 5 Year,Ready To Move,920.0,Malad Mumbai,240.0,19.1860219,72.8563181
Ashar Sapphire And Galleria ,1111 Thane West Thane Mumbai,2.3 Crore,24210,Super Built Up Area,3,3,26,0 to 1 Year,Ready To Move,1250.0,Thane Thane,230.0,19.026011349999997,73.01016708383662
Unnamed Property,1111 Kolshet Road Thane Mumbai,1.75 Crore,12068,Super Built Up Area,3,2,15,1 to 5 Year,Ready To Move,1450.0,Road Thane,175.0,19.2326261,72.9875274
Lodha Luxuria ,Majiwada Thane Mumbai,1.35 Crore,11065,Super Built Up Area,2,2,22,5 to 10 Year,Ready To Move,1220.0,Majiwada Thane,135.0,19.2000627,72.9666732
Bhagwati Bellavista 2 ,Ulwe Navi Mumbai Mumbai,50 Lac,7246,Super Built Up Area,1,2,2,0 to 1 Year,Ready To Move,690.0,Ulwe Navi-Mumbai,50.0,18.97686135,73.0201311109118
Acme Ozone ,Manpada Thane Mumbai,1.21 Crore,12051,Built Up Area,2,2,17,5 to 10 Year,Ready To Move,1004.0,Manpada Thane,121.0,19.2353185,72.9759496
Lokhandwala Riviera Tower ,Lokhandwala Kandivali East Mumbai,1.67 Crore,16700,Super Built Up Area,2,2,20,10+ Year,Ready To Move,1000.0,Lokhandwala Kandivali,167.0,19.198814,72.8730296
Unnamed Property,Ghansoli Navi Mumbai Mumbai,1.25 Crore,17857,Carpet Area,2,2,9,1 to 5 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,125.0,19.1193307,72.9995096
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,1.9 Crore,13314,Super Built Up Area,2,2,24,0 to 1 Year,Ready To Move,1427.0,Ghansoli Navi-Mumbai,190.0,19.1193307,72.9995096
Nahar Lilium Lantana ,Andheri East Mumbai,2.34 Crore,18720,Built Up Area,2,2,21,5 to 10 Year,Ready To Move,1250.0,Andheri Mumbai,234.0,19.1158835,72.854202
Paradigm EL Signora ,Oshiwara Mumbai,2.22 Crore,26117,Super Built Up Area,2,2,7,0 to 1 Year,Ready To Move,850.0,Oshiwara Mumbai,222.0,19.1502437,72.8342294
Satyam Imperial Heights ,Ghansoli Navi Mumbai Mumbai,5.55 Crore,23125,Carpet Area,4,4,39,1 to 5 Year,Ready To Move,2400.0,Ghansoli Navi-Mumbai,555.0,19.1193307,72.9995096
White City ,Kandivali East Mumbai,1.2 Crore,26086,Carpet Area,1,2,9,0 to 1 Year,Ready To Move,460.0,Kandivali Mumbai,120.0,19.2103809,72.8640837
Lodha Fiorenza ,Goregaon East Mumbai,3.8 Crore,3170,Carpet Area,3,3,22,10+ Year,Ready To Move,11986.0,Goregaon Mumbai,380.0,19.1692623,72.8552548
Unnamed Property,Sector 36 Seawoods Navi Mumbai Mumbai,70 Lac,12389,Built Up Area,1,1,1,5 to 10 Year,Ready To Move,565.0,Seawoods Navi-Mumbai,70.0,19.013718949999998,73.0099903530252
Bhakti Aura ,Ulwe Navi Mumbai Mumbai,60 Lac,8955,Built Up Area,1,1,5,0 to 1 Year,Ready To Move,670.0,Ulwe Navi-Mumbai,60.0,18.97686135,73.0201311109118
Satelite Royal ,Goregaon East Mumbai,2.15 Crore,20476,Super Built Up Area,2,2,15,5 to 10 Year,Ready To Move,1050.0,Goregaon Mumbai,215.0,19.1692623,72.8552548
JP Decks ,Goregaon East Mumbai,2.05 Crore,15891,Super Built Up Area,2,2,8,1 to 5 Year,Ready To Move,1290.0,Goregaon Mumbai,205.0,19.1692623,72.8552548
Unnamed Property,1402 Thane West Thane Mumbai,3 Crore,20134,Carpet Area,3,3,14,0 to 1 Year,Ready To Move,1490.0,Thane Thane,300.0,19.026011349999997,73.01016708383662
Godrej Emerald ,Ghodbunder Road Thane Mumbai,1.2 Crore,15789,Carpet Area,2,2,10,0 to 1 Year,Ready To Move,760.0,Road Thane,120.0,19.2777851,72.957062
One Hiranandani Park ,Hiranandani Estate Hiranandani Estate Thane Mumbai,1.55 Crore,27728,Carpet Area,2,2,12,1 to 5 Year,Ready To Move,559.0,Hiranandani-Estate Thane,155.0,19.2571575,72.9839502
Godrej Emerald ,Ghodbunder Road Thane Mumbai,83 Lac,14821,Carpet Area,2,2,21,0 to 1 Year,Ready To Move,560.0,Road Thane,83.0,19.2777851,72.957062
Unnamed Property,Thane West Thane Mumbai,60 Lac,13544,Carpet Area,1,2,15,0 to 1 Year,Ready To Move,443.0,Thane Thane,60.0,19.03160615,73.01425130283573
Bhakti Park ,Sai Nagar Thane Mumbai,55 Lac,8527,Super Built Up Area,1,1,2,5 to 10 Year,Ready To Move,645.0,Nagar Thane,55.0,19.2095118,73.0138437
Unnamed Property,2202 Thane West Thane Mumbai,3.1 Crore,20805,Carpet Area,3,3,22,0 to 1 Year,Ready To Move,1490.0,Thane Thane,310.0,19.03160615,73.01425130283573
Unnamed Property,Thane West Thane Mumbai,2.5 Crore,18656,Carpet Area,3,3,10,0 to 1 Year,Ready To Move,1340.0,Thane Thane,250.0,19.03160615,73.01425130283573
Unnamed Property,Belapur Navi Mumbai Mumbai,2.5 Crore,11363,Super Built Up Area,4,4,11,5 to 10 Year,Ready To Move,2200.0,Belapur Navi-Mumbai,250.0,19.0051696,73.0282853458785
Unnamed Property,Sector 20 Airoli Navi Mumbai Mumbai,60 Lac,10909,Built Up Area,1,1,2,10+ Year,Ready To Move,550.0,Airoli Navi-Mumbai,60.0,19.1608677,72.9953728
Unnamed Property,Sector 20 Airoli Navi Mumbai Mumbai,78 Lac,12480,Built Up Area,1,1,3,10+ Year,Ready To Move,625.0,Airoli Navi-Mumbai,78.0,19.1608677,72.9953728
Space India Vishesh Homes ,111 Kamothe Navi Mumbai Mumbai,48.5 Lac,7578,Super Built Up Area,1,1,4,5 to 10 Year,Ready To Move,640.0,Kamothe Navi-Mumbai,48.5,19.0173837,73.09548380186183
Hiranandani Rodas Enclave ,Hiranandani Estate Hiranandani Estate Thane Mumbai,3.3 Crore,24408,Carpet Area,3,3,15,1 to 5 Year,Ready To Move,1352.0,Hiranandani-Estate Thane,330.0,19.2571575,72.9839502
Reliable Balaji Shrishti ,Kalamboli Navi Mumbai Mumbai,84 Lac,7706,Super Built Up Area,2,2,6,1 to 5 Year,Ready To Move,1090.0,Kalamboli Navi-Mumbai,84.0,19.0392786,73.0992311
Ronak Residency ,Roadpali Navi Mumbai Mumbai,70 Lac,7113,Super Built Up Area,2,2,6,1 to 5 Year,Ready To Move,984.0,Roadpali Navi-Mumbai,70.0,19.0392786,73.0992311
Hiranandani Eagleridge ,Hiranandani Estate Hiranandani Estate Thane Mumbai,3.09 Crore,28270,Carpet Area,3,3,23,0 to 1 Year,Ready To Move,1093.0,Hiranandani-Estate Thane,309.0,19.2571575,72.9839502
Unnamed Property,101 Kamothe Navi Mumbai Mumbai,70.1 Lac,6676,Super Built Up Area,2,2,4,5 to 10 Year,Ready To Move,1050.0,Kamothe Navi-Mumbai,70.1,19.0173837,73.09548380186183
Yash Heights ,Ulwe Navi Mumbai Mumbai,90 Lac,11984,Carpet Area,2,2,6,1 to 5 Year,Ready To Move,751.0,Ulwe Navi-Mumbai,90.0,18.97686135,73.0201311109118
JHV Hira Laxmi Heights ,Ulwe Navi Mumbai Mumbai,96 Lac,9917,Super Built Up Area,2,2,13,1 to 5 Year,Ready To Move,968.0,Ulwe Navi-Mumbai,96.0,18.97686135,73.0201311109118
JHV Hira Laxmi Heights ,Ulwe Navi Mumbai Mumbai,95 Lac,8920,Super Built Up Area,2,2,13,1 to 5 Year,Ready To Move,1065.0,Ulwe Navi-Mumbai,95.0,18.97686135,73.0201311109118
Neelkanth Heights ,Ghansoli Navi Mumbai Mumbai,2.1 Crore,13249,Super Built Up Area,3,3,17,1 to 5 Year,Ready To Move,1585.0,Ghansoli Navi-Mumbai,210.0,19.1193307,72.9995096
B and M Atlantis ,Ghansoli Navi Mumbai Mumbai,1.65 Crore,23571,Carpet Area,2,2,11,1 to 5 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,165.0,19.1193307,72.9995096
Shanti Green Palms ,Sector 15 Ghansoli Navi Mumbai Mumbai,1.6 Crore,14035,Super Built Up Area,2,2,13,5 to 10 Year,Ready To Move,1140.0,Ghansoli Navi-Mumbai,160.0,19.1229321,72.99130751847623
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,72 Lac,10227,Carpet Area,3,2,4,5 to 10 Year,Ready To Move,704.0,Dombivli Thane,72.0,19.2111814,73.091129
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,32 Lac,7111,Carpet Area,1,1,1,5 to 10 Year,Ready To Move,450.0,Dombivli Thane,32.0,19.2111814,73.091129
Regency Heights ,0000 Thane West Thane Mumbai,1.6 Crore,19607,Carpet Area,2,2,4,5 to 10 Year,Ready To Move,816.0,Thane Thane,160.0,19.03160615,73.01425130283573
Regency Heights ,Thane West Thane Mumbai,2 Crore,19627,Carpet Area,3,3,8,5 to 10 Year,Ready To Move,1019.0,Thane Thane,200.0,19.03160615,73.01425130283573
Blue Bell ,Dahisar East Mumbai,1.05 Crore,21875,Carpet Area,2,2,2,5 to 10 Year,Ready To Move,480.0,Dahisar Mumbai,105.0,19.2486925,72.8640593
Unnamed Property,Dahisar West Mumbai,64.5 Lac,21500,Carpet Area,1,1,2,5 to 10 Year,Ready To Move,300.0,Dahisar Mumbai,64.5,19.0648226,72.8373616
Unnamed Property,Dahisar West Mumbai,78 Lac,21369,Carpet Area,1,1,3,5 to 10 Year,Ready To Move,365.0,Dahisar Mumbai,78.0,19.0648226,72.8373616
Unnamed Property,Mhatre Wadi Mumbai,1.29 Crore,23409,Carpet Area,2,2,2,5 to 10 Year,Ready To Move,550.0,Mhatre Wadi,129.0,19.1497086,73.0552936
Unnamed Property,Dahisar West Mumbai,1.2 Crore,21818,Carpet Area,2,2,4,5 to 10 Year,Ready To Move,550.0,Dahisar Mumbai,120.0,19.0648226,72.8373616
Regency Anantam ,Dombivli East Thane Mumbai,88 Lac,11311,Carpet Area,2,2,23,1 to 5 Year,Ready To Move,778.0,Dombivli Thane,88.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,65 Lac,12380,Carpet Area,1,1,2,0 to 1 Year,Ready To Move,525.0,Dombivli Thane,65.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,80 Lac,11940,Carpet Area,2,2,2,0 to 1 Year,Ready To Move,670.0,Dombivli Thane,80.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,1.05 Crore,12068,Carpet Area,2,2,2,0 to 1 Year,Ready To Move,870.0,Dombivli Thane,105.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,1.15 Crore,16428,Carpet Area,2,2,3,1 to 5 Year,Ready To Move,700.0,Dombivli Thane,115.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,1.02 Crore,13600,Carpet Area,2,2,1,1 to 5 Year,Ready To Move,750.0,Dombivli Thane,102.0,19.2111814,73.091129
Lodha Casa Bella ,Dombivli East Thane Mumbai,43 Lac,7439,Carpet Area,2,2,2,5 to 10 Year,Ready To Move,578.0,Dombivli Thane,43.0,19.2111814,73.091129
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,34 Lac,7555,Carpet Area,1,1,1,5 to 10 Year,Ready To Move,450.0,Dombivli Thane,34.0,19.2111814,73.091129
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,49 Lac,7777,Carpet Area,2,2,17,5 to 10 Year,Ready To Move,630.0,Dombivli Thane,49.0,19.2111814,73.091129
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,34 Lac,5811,Super Built Up Area,1,1,3,5 to 10 Year,Ready To Move,585.0,Dombivli Thane,34.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,45 Lac,9574,Carpet Area,1,1,1,5 to 10 Year,Ready To Move,470.0,Dombivli Thane,45.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,50 Lac,10638,Carpet Area,1,1,3,1 to 5 Year,Ready To Move,470.0,Dombivli Thane,50.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,37 Lac,8604,Carpet Area,1,1,3,5 to 10 Year,Ready To Move,430.0,Dombivli Thane,37.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,50 Lac,10000,Carpet Area,1,1,2,5 to 10 Year,Ready To Move,500.0,Dombivli Thane,50.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,50 Lac,9615,Carpet Area,2,2,4,5 to 10 Year,Ready To Move,520.0,Dombivli Thane,50.0,19.2111814,73.091129
Dosti Vihar ,Samata Nagar Thane Mumbai,81.25 Lac,19345,Carpet Area,1,2,7,1 to 5 Year,Ready To Move,420.0,Nagar Thane,81.2,19.0945731,73.0055706
Dosti Vihar ,Samata Nagar Thane Mumbai,1.5 Crore,16722,Carpet Area,3,2,2,1 to 5 Year,Ready To Move,900.0,Nagar Thane,150.0,19.0945731,73.0055706
Fortune Springs ,1002 Kharghar Navi Mumbai Mumbai,65 Lac,9848,Carpet Area,1,2,11,1 to 5 Year,Ready To Move,660.0,Kharghar Navi-Mumbai,65.0,19.0433404,73.0663401
Satyam Imperial Heights ,Ghansoli Navi Mumbai Mumbai,5.59 Crore,24304,Carpet Area,4,4,34,1 to 5 Year,Ready To Move,2300.0,Ghansoli Navi-Mumbai,559.0,19.1193307,72.9995096
Unnamed Property,Sector 10 Kamothe Navi Mumbai Mumbai,90 Lac,7758,Built Up Area,2,2,12,10+ Year,Ready To Move,1160.0,Kamothe Navi-Mumbai,90.0,19.0173837,73.09548380186183
Cosmos Park ,kavesar Thane Mumbai,1.05 Crore,9677,Super Built Up Area,3,3,5,5 to 10 Year,Ready To Move,1085.0,Kavesar Thane,105.0,19.2623339,72.9722476
Orovia Phase 1 ,0000 Hiranandani Estate Thane Mumbai,1.6 Crore,11851,Carpet Area,3,2,12,0 to 1 Year,Ready To Move,1350.0,Hiranandani-Estate Thane,160.0,19.2570093,72.98392629891234
Unnamed Property,001 Andheri West Mumbai,4.25 Crore,38636,Carpet Area,3,3,15,10+ Year,Ready To Move,1100.0,Andheri Mumbai,425.0,19.1172495,72.833968
Oberoi Springs ,001 Andheri West Mumbai,10.5 Crore,61764,Carpet Area,6,4,28,5 to 10 Year,Ready To Move,1700.0,Andheri Mumbai,1050.0,19.1172495,72.833968
Unnamed Property,001 Lokhandwala Andheri West Mumbai,3.8 Crore,34545,Carpet Area,3,3,3,10+ Year,Ready To Move,1100.0,Lokhandwala Andheri,380.0,19.1318689,72.8257451
Simran Sapphire ,0000 Kharghar Navi Mumbai Mumbai,1.12 Crore,9739,Super Built Up Area,2,2,9,5 to 10 Year,Ready To Move,1150.0,Kharghar Navi-Mumbai,112.0,19.0433404,73.0663401
Neelsidhi Anexo ,Ghansoli Navi Mumbai Mumbai,1.01 Crore,23059,Carpet Area,1,2,9,0 to 1 Year,Ready To Move,438.0,Ghansoli Navi-Mumbai,101.0,19.1193307,72.9995096
Vijay Orion ,kavesar Thane Mumbai,3.8 Crore,17272,Carpet Area,4,4,15,1 to 5 Year,Ready To Move,2200.0,Kavesar Thane,380.0,19.2623339,72.9722476
Unnamed Property,Waghbil Thane Mumbai,1.3 Crore,19431,Carpet Area,2,2,26,5 to 10 Year,Ready To Move,669.0,Waghbil Thane,130.0,19.2659668,72.9847705
Dedhia El Canto ,Dongripada Thane Mumbai,1.25 Crore,17361,Carpet Area,2,2,12,1 to 5 Year,Ready To Move,720.0,Dongripada Thane,125.0,19.2505867,72.9732015
Vijay Enclave ,Vijay Nagari Thane Mumbai,1.4 Crore,11764,Carpet Area,3,3,8,10+ Year,Ready To Move,1190.0,Nagari Thane,140.0,19.254807200000002,72.97469706436411
Vijay Galaxy ,506 Vijay Nagari Thane Mumbai,1.08 Crore,16927,Carpet Area,2,2,5,1 to 5 Year,Ready To Move,638.0,Nagari Thane,108.0,19.254807200000002,72.97469706436411
Paradise Sai World City ,2000 Panvel Navi Mumbai Mumbai,2.9 Crore,9385,Super Built Up Area,4,4,20,0 to 1 Year,Ready To Move,3090.0,Panvel Navi-Mumbai,290.0,19.0298386,73.0308805
RS Exotica ,500 Kharghar Navi Mumbai Mumbai,1.15 Crore,10454,Super Built Up Area,2,2,5,0 to 1 Year,Ready To Move,1100.0,Kharghar Navi-Mumbai,115.0,19.0433404,73.0663401
Piramal Vaikunth ,Balkum Thane Mumbai,3 Crore,21897,Carpet Area,3,3,7,0 to 1 Year,Ready To Move,1370.0,Balkum Thane,300.0,19.22169075,72.9844924192587
Ashar Edge ,Pokhran 2 Thane Mumbai,2.8 Crore,18867,Super Built Up Area,3,3,30,0 to 1 Year,Ready To Move,1484.0,Pokhran Thane,280.0,19.2209997,72.96302046750381
Ashar Edge ,Pokhran 2 Thane Mumbai,1.1 Crore,16081,Super Built Up Area,1,2,30,0 to 1 Year,Ready To Move,684.0,Pokhran Thane,110.0,19.2209997,72.96302046750381
Ashar Edge ,Pokhran 2 Thane Mumbai,1.65 Crore,17116,Super Built Up Area,2,2,30,0 to 1 Year,Ready To Move,964.0,Pokhran Thane,165.0,19.2209997,72.96302046750381
Ashar Edge ,Pokhran 2 Thane Mumbai,1.59 Crore,21870,Carpet Area,2,2,30,0 to 1 Year,Ready To Move,727.0,Pokhran Thane,159.0,19.2209997,72.96302046750381
Runwal Dahlia ,0000 Balkum Thane Mumbai,2.1 Crore,17887,Carpet Area,3,3,25,1 to 5 Year,Ready To Move,1174.0,Balkum Thane,210.0,19.2257758,72.9877406
Bredco Viceroy Court ,701 Kandivali East Mumbai,1.95 Crore,19696,Super Built Up Area,2,2,8,10+ Year,Ready To Move,990.0,Kandivali Mumbai,195.0,19.2103809,72.8640837
Bhoomi Elegant ,Kandivali East Mumbai,92 Lac,15081,Super Built Up Area,1,2,3,5 to 10 Year,Ready To Move,610.0,Kandivali Mumbai,92.0,19.2103809,72.8640837
Bhoomi Elegant ,Kandivali East Mumbai,89 Lac,14590,Super Built Up Area,1,2,4,5 to 10 Year,Ready To Move,610.0,Kandivali Mumbai,89.0,19.2103809,72.8640837
Bhoomi Elegant ,Kandivali East Mumbai,1.5 Crore,14925,Super Built Up Area,2,2,2,5 to 10 Year,Ready To Move,1005.0,Kandivali Mumbai,150.0,19.2103809,72.8640837
Abhiyanta CHS ,203 Sanpada Navi Mumbai Mumbai,70 Lac,18666,Carpet Area,1,1,4,10+ Year,Ready To Move,375.0,Sanpada Navi-Mumbai,70.0,19.0607337,73.0116775
Paradise Sai Solitaire ,1001 Kharghar Navi Mumbai Mumbai,1.75 Crore,11666,Super Built Up Area,3,3,10,5 to 10 Year,Ready To Move,1500.0,Kharghar Navi-Mumbai,175.0,19.0433404,73.0663401
Raikar Sujata Empress ,1001 Kharghar Navi Mumbai Mumbai,80 Lac,7407,Super Built Up Area,2,2,10,1 to 5 Year,Ready To Move,1080.0,Kharghar Navi-Mumbai,80.0,19.0433404,73.0663401
Unnamed Property,Kharghar Navi Mumbai Mumbai,1.22 Crore,11090,Super Built Up Area,2,2,11,10+ Year,Ready To Move,1100.0,Kharghar Navi-Mumbai,122.0,19.025773,73.0591845321935
Raunak Paradise ,Pokhran 2 Thane Mumbai,1.2 Crore,12060,Super Built Up Area,2,2,10,1 to 5 Year,Ready To Move,995.0,Pokhran Thane,120.0,19.2209997,72.96302046750381
Hiranandani The Walk ,0000 Hiranandani Estate Thane Mumbai,98 Lac,15806,Built Up Area,1,2,12,1 to 5 Year,Ready To Move,620.0,Hiranandani-Estate Thane,98.0,19.2570093,72.98392629891234
Payal CHS ,Asha Nagar Mumbai,95 Lac,22619,Carpet Area,1,1,3,10+ Year,Ready To Move,420.0,Asha Nagar,95.0,19.21171635,72.86469910842699
Unnamed Property,Sector 26 Vashi Navi Mumbai Mumbai,1.2 Crore,11428,Built Up Area,2,2,1,10+ Year,Ready To Move,1050.0,Vashi Navi-Mumbai,120.0,19.0692829,73.0010786
Unnamed Property,Sector 29 Vashi Navi Mumbai Mumbai,90 Lac,13846,Built Up Area,2,2,3,10+ Year,Ready To Move,650.0,Vashi Navi-Mumbai,90.0,19.0895371,73.005083
Unnamed Property,Sector 12 Vashi Navi Mumbai Mumbai,1.15 Crore,12105,Built Up Area,2,2,1,10+ Year,Ready To Move,950.0,Vashi Navi-Mumbai,115.0,19.0877597,73.0039074
B and M Atlantis ,Sector 11 Ghansoli Navi Mumbai Mumbai,1.75 Crore,25000,Carpet Area,2,2,9,1 to 5 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,175.0,19.1190978,72.9926124940749
Neelsidhi Anexo ,Sector 6 Ghansoli Navi Mumbai Mumbai,97 Lac,13857,Super Built Up Area,1,1,8,0 to 1 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,97.0,19.1212266,73.003099
Unnamed Property,0000 Hiranandani Estate Thane Mumbai,2.15 Crore,18220,Built Up Area,2,2,15,1 to 5 Year,Ready To Move,1180.0,Hiranandani-Estate Thane,215.0,19.2570093,72.98392629891234
Lokhandwala Octacrest ,1602 Lokhandwala Kandivali East Mumbai,1.79 Crore,16574,Super Built Up Area,2,2,16,1 to 5 Year,Ready To Move,1080.0,Lokhandwala Kandivali,179.0,19.198814,72.8730296
Aurum Q Residences ,Ghansoli Navi Mumbai Mumbai,1.75 Crore,24475,Carpet Area,2,2,21,0 to 1 Year,Ready To Move,715.0,Ghansoli Navi-Mumbai,175.0,19.1193307,72.9995096
Aurum Q Residences ,Ghansoli Ghansoli Navi Mumbai Mumbai,1.68 Crore,14545,Super Built Up Area,2,2,21,0 to 1 Year,Ready To Move,1155.0,Ghansoli Navi-Mumbai,168.0,19.11637965,73.00699279145044
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,2.1 Crore,14716,Super Built Up Area,2,2,20,0 to 1 Year,Ready To Move,1427.0,Ghansoli Navi-Mumbai,210.0,19.1193307,72.9995096
Unnamed Property,Sector 14 Vashi Navi Mumbai Mumbai,1.8 Crore,17142,Built Up Area,2,2,5,10+ Year,Ready To Move,1050.0,Vashi Navi-Mumbai,180.0,19.0822973,73.0002778
Lodha Amara ,Kolshet Road Thane Mumbai,1.55 Crore,12109,Built Up Area,3,3,25,1 to 5 Year,Ready To Move,1280.0,Road Thane,155.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,2 Crore,11904,Built Up Area,4,4,28,1 to 5 Year,Ready To Move,1680.0,Road Thane,200.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,99.5 Lac,8923,Super Built Up Area,2,2,9,1 to 5 Year,Ready To Move,1115.0,Road Thane,99.5,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,69 Lac,10534,Built Up Area,1,2,15,1 to 5 Year,Ready To Move,655.0,Road Thane,69.0,19.2326261,72.9875274
Lodha Amara ,110 Kolshet Road Thane Mumbai,84 Lac,11125,Super Built Up Area,2,2,11,1 to 5 Year,Ready To Move,755.0,Road Thane,84.0,19.2326261,72.9875274
Unnamed Property,303 Kolshet Road Thane Mumbai,73 Lac,10735,Super Built Up Area,1,2,3,1 to 5 Year,Ready To Move,680.0,Road Thane,73.0,19.2326261,72.9875274
Lodha Amara ,2905 Kolshet Road Thane Mumbai,1.55 Crore,12400,Super Built Up Area,3,3,29,1 to 5 Year,Ready To Move,1250.0,Road Thane,155.0,19.2326261,72.9875274
Lodha Amara ,1104 Kolshet Road Thane Mumbai,85 Lac,14529,Carpet Area,2,2,11,1 to 5 Year,Ready To Move,585.0,Road Thane,85.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,1 Crore,8968,Super Built Up Area,2,2,18,1 to 5 Year,Ready To Move,1115.0,Road Thane,100.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,70 Lac,9271,Super Built Up Area,1,2,18,1 to 5 Year,Ready To Move,755.0,Road Thane,70.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,73 Lac,11230,Super Built Up Area,1,2,2,1 to 5 Year,Ready To Move,650.0,Road Thane,73.0,19.2326261,72.9875274
Lodha Amara ,Kolshet Road Thane Mumbai,99 Lac,8878,Super Built Up Area,2,2,9,1 to 5 Year,Ready To Move,1115.0,Road Thane,99.0,19.2326261,72.9875274
Amar Nana Vishnu Heights ,Dombivli Dombivli West Thane Mumbai,65 Lac,8387,Carpet Area,2,2,2,1 to 5 Year,Ready To Move,775.0,Dombivli Thane,65.0,19.2180493,73.0861355
Hiranandani The Walk ,Hiranandani Estate Thane Mumbai,86 Lac,13650,Super Built Up Area,1,2,12,1 to 5 Year,Ready To Move,630.0,Hiranandani-Estate Thane,86.0,19.2570093,72.98392629891234
One Hiranandani Park ,Hiranandani Estate Thane Mumbai,6.5 Crore,28889,Carpet Area,4,3,11,1 to 5 Year,Ready To Move,2250.0,Hiranandani-Estate Thane,650.0,19.2570093,72.98392629891234
Unnamed Property,Rodas Enclave Hiranandani Estate Thane Mumbai,5.5 Crore,27227,Carpet Area,4,4,29,1 to 5 Year,Ready To Move,2020.0,Hiranandani-Estate Thane,550.0,19.258309150000002,72.98701898987032
Hiranandani-Estate Canary ,Canary Patlipada Thane Mumbai,1.98 Crore,22525,Carpet Area,3,2,23,5 to 10 Year,Ready To Move,879.0,Patlipada Thane,198.0,19.2597055,72.98359792507927
Hiranandani Lavinia ,Hiranandani Estate Thane Mumbai,85 Lac,20190,Carpet Area,1,2,12,1 to 5 Year,Ready To Move,421.0,Hiranandani-Estate Thane,85.0,19.2570093,72.98392629891234
Unnamed Property,Kharghar Navi Mumbai Mumbai,40 Lac,6451,Built Up Area,1,1,1,5 to 10 Year,Ready To Move,620.0,Kharghar Navi-Mumbai,40.0,19.025773,73.0591845321935
Shree Rajal Enclave ,701 Ghansoli Navi Mumbai Mumbai,75 Lac,10869,Super Built Up Area,1,1,7,5 to 10 Year,Ready To Move,690.0,Ghansoli Navi-Mumbai,75.0,19.1193307,72.9995096
Unnamed Property,Kharghar Navi Mumbai Mumbai,55 Lac,8148,Built Up Area,1,1,1,1 to 5 Year,Ready To Move,675.0,Kharghar Navi-Mumbai,55.0,19.025773,73.0591845321935
