Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability
Toll Free 1800 41 99099,"Near Kaka Dhaba, Kalyan East, Mumbai Beyond Thane, Mumbai",22 Lac,"4,000",Built Up area: 500 (46.45 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
Aaron Moreshwar complex ,"Plot, Sector 18 Kamothe, Navi Mumbai, Mumbai",53 Lac,"7,681",Super Built up area 690(64.1 sq.m.),1.0,1.0,6th  ,1 to 5 Year Old, Ready to move Property
Space India Alliance ,"Walking From Station, Sector 17 Khanda Colony, Navi Mumbai, Mumbai",60 Lac,"8,823",Super Built up area 680(63.17 sq.m.)Carpet area: 429 sq.ft. (39.86 sq.m.),1.0,2.0,13rd  ,0 to 1 Year Old, Ready to move Property
Space India Alliance ,"New Project, Sector 17 Khanda Colony, Navi Mumbai, Mumbai",88 Lac,"8,380",Built Up area: 1050 (97.55 sq.m.)Carpet area: 659 sq.ft. (61.22 sq.m.),2.0,2.0,13rd  ,0 to 1 Year Old, Ready to move Property
Sun Bhoomi Heights ,"Near Kk Cinema, Sector 31 Kamothe, Navi Mumbai, Mumbai",1.25 Crore,"7,575",Super Built up area 1650(153.29 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,5th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," Shahpur, Mumbai Beyond Thane, Mumbai",30 Lac,"2,727",Super Built up area 1100(102.19 sq.m.)Carpet area: 733 sq.ft. (68.1 sq.m.),2.0,2.0,2nd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Santacruz West, Mumbai South West, Mumbai",9.1 Crore,"65,000",Carpet area: 1400 (130.06 sq.m.),3.0,3.0,7th  ,1 to 5 Year Old, Ready to move
Nidhi Pramila Avenue ," Titwala, Mumbai Beyond Thane, Mumbai",25.5 Lac,"5,930",Super Built up area 650(60.39 sq.m.)Carpet area: 430 sq.ft. (39.95 sq.m.),1.0,1.0,7th  ,1 to 5 Year Old, Ready to move
Mahavir Kalpavruksha ," Ghodbunder Road, Thane, Mumbai",59 Lac,"13,720",Carpet area: 430 (39.95 sq.m.),1.0,2.0,15th  ,1 to 5 Year Old, Ready to move
Unique Poonam Estate Cluster 2 ,"180, Mira Road, Mira Road And Beyond, Mumbai",1.15 Crore,"11,057",Super Built up area 1040(96.62 sq.m.)Carpet area: 620 sq.ft. (57.6 sq.m.),2.0,2.0,18th  ,1 to 5 Year Old, Ready to move
Lok Sarita ," Marol, Mumbai Andheri-Dahisar, Mumbai",1.08 Crore,"20,769",Built Up area: 520 (48.31 sq.m.)Carpet area: 430 sq.ft. (39.95 sq.m.),1.0,1.0,5th  ,10+ Year Old, Ready to move
Aryan One ,"A Wing Flat No 308, Badlapur, Mumbai Beyond Thane, Mumbai",34 Lac,"4,485",Built Up area: 758 (70.42 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Vindhane, Navi Mumbai, Mumbai",4 Lac,367,Plot area 1089(101.17 sq.m.)l x b : 37 ft.(11.53 mt.) x 36 ft.(11.22 mt.),,,,Immediate, Ready to move
Toll Free 1800 41 99099," Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai","53,000",135,Carpet area: 390 (36.23 sq.m.),1.0,2.0,15th  ,1 to 5 Year Old, Ready to move Property
Snow Drop ," IC Colony, Mumbai Andheri-Dahisar, Mumbai",1.15 Crore,"27,380",Carpet area: 420 (39.02 sq.m.),1.0,2.0,4th  ,1 to 5 Year Old, Ready to move Property
Om Aditya Paraiso ," Shilphata, Navi Mumbai, Mumbai",45 Lac,"6,716",Super Built up area 670(62.25 sq.m.)Built Up area: 536 sq.ft. (49.8 sq.m.)Carpet area: 453 sq.ft. (42.09 sq.m.),1.0,2.0,15th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"D 002, Badlapur West, Mumbai Beyond Thane, Mumbai",23 Lac,"3,979",Built Up area: 578 (53.7 sq.m.)Carpet area: 474 sq.ft. (44.04 sq.m.),1.0,2.0,Ground,5 to 10 Year Old, Ready to move
Vijay Galaxy ,"1306, Vijay Nagari, Thane, Mumbai",1.15 Crore,"17,692",Carpet area: 650 (60.39 sq.m.),2.0,2.0,13rd  ,5 to 10 Year Old, Ready to move
Lodha New Cuffe Parade ,"3601, Wadala, Mumbai Harbour, Mumbai",2.8 Crore,"20,071",Super Built up area 1395(129.6 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2.0,2.0,36th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Ghodbunder Road, Thane, Mumbai",1.75 Crore,"12,275",Built Up area: 1450 (134.71 sq.m.)Carpet area: 945 sq.ft. (87.79 sq.m.),3.0,3.0,9th  ,5 to 10 Year Old, Ready to move
Puraniks Tokyo Bay ," Kasar vadavali, Thane, Mumbai",55 Lac,"7,857",Super Built up area 700(65.03 sq.m.)Carpet area: 440 sq.ft. (40.88 sq.m.),1.0,2.0,3rd  ,0 to 1 Year Old, Ready to move
Raunak Delight ," Owale, Thane, Mumbai",48 Lac,"8,347",Super Built up area 575(53.42 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,1.0,8th  ,1 to 5 Year Old, Ready to move
Raunak Unnathi Greens ," Ghodbunder Road, Thane, Mumbai",47 Lac,"7,121",Super Built up area 660(61.32 sq.m.),1.0,2.0,13rd  ,1 to 5 Year Old, Ready to move
Puraniks Hometown ," Kasar vadavali, Thane, Mumbai",59 Lac,"13,470",Carpet area: 438 (40.69 sq.m.),1.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Reliable Balaji Shrishti ,"Sector 20 Roadpali Navi Mumbai, Kalamboli, Navi Mumbai, Mumbai",86 Lac,"7,889",Super Built up area 1090(101.26 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,6th  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Kalyan West, Mumbai Beyond Thane, Mumbai",31 Lac,"7,654",Carpet area: 405 (37.63 sq.m.),1.0,1.0,1st  ,0 to 1 Year Old, Ready to move Property
Budget Homes The Nest ," Mulund West, Central Mumbai suburbs, Mumbai",60 Lac,"22,222",Carpet area: 270 (25.08 sq.m.),1.0,1.0,11st  ,1 to 5 Year Old, Ready to move
The Pearl ," New Panvel, Navi Mumbai, Mumbai",64 Lac,"6,844",Super Built up area 935(86.86 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,4th  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Lokpuram, Thane, Mumbai",66 Lac,"11,681",Built Up area: 565 (52.49 sq.m.)Carpet area: 452 sq.ft. (41.99 sq.m.),1.0,1.0,3rd  ,10+ Year Old, Ready to move
Satyam Heritage ,"201, Sector 10 Kharghar, Navi Mumbai, Mumbai",1.7 Crore,"15,454",Super Built up area 1100(102.19 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,2nd  ,5 to 10 Year Old, Ready to move Property
Sai Vihar CHS ,"1003, Sector 10 Kharghar, Navi Mumbai, Mumbai",1.1 Crore,"9,450",Super Built up area 1164(108.14 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move Property
Rupa Suyash Park ," Ulwe, Navi Mumbai, Mumbai",90 Lac,"7,500",Super Built up area 1200(111.48 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move Property
Silverlite 56 West ," Vile Parle West, Mumbai South West, Mumbai",2.75 Crore,"40,204",Super Built up area 684(63.55 sq.m.),2.0,3.0,1st  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Pokhran 2, Thane, Mumbai",2.05 Crore,"25,689",Carpet area: 798 (74.14 sq.m.),2.0,2.0,26th  ,1 to 5 Year Old, Ready to move
Balaji Delta Tower 2 ,"Sector 8, Ulwe, Navi Mumbai, Mumbai",1.27 Crore,"9,442",Super Built up area 1345(124.95 sq.m.)Built Up area: 1340 sq.ft. (124.49 sq.m.)Carpet area: 820 sq.ft. (76.18 sq.m.),2.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"Flat No. A-1702 A-Wing, S.V.P. Nagar, Plot No.24, Mhada, Versova, Mumbai Andheri-Dahisar, Mumbai",2.15 Crore,"21,287",Carpet area: 1010 (93.83 sq.m.),3.0,3.0,17th  ,5 to 10 Year Old, Ready to move
M K Fatima Heights ," Bhendi Bazaar, South Mumbai, Mumbai",1.3 Crore,"28,260",Carpet area: 460 (42.74 sq.m.),1.0,2.0,11st  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Mulund East, Central Mumbai suburbs, Mumbai",1.1 Crore,"22,916",Carpet area: 480 (44.59 sq.m.),1.0,1.0,16th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 21 Nerul, Navi Mumbai, Mumbai",80 Lac,"12,800",Carpet area: 540 (50.17 sq.m.),1.0,2.0,3rd  ,0 to 1 Year Old, Ready to move
Lodha Palava City ,"0000, Dombivli East, Mumbai Beyond Thane, Mumbai",65 Lac,"8,507",Carpet area: 764 (70.98 sq.m.),2.0,2.0,1st  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Lokhandwala Andheri West, Mumbai Andheri-Dahisar, Mumbai",2.8 Crore,"31,111",Carpet area: 900 (83.61 sq.m.),2.0,2.0,15th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"Gopinath Chowk Mahatma Phule Road, Dombivli West, Mumbai Beyond Thane, Mumbai",85 Lac,"8,212",Built Up area: 1035 (96.15 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Vihan Sunshine Heights ," Sector 15 Ghansoli, Navi Mumbai, Mumbai",75 Lac,"13,181",Carpet area: 569 (52.86 sq.m.),1.0,2.0,10th  ,1 to 5 Year Old, Ready to move
BM Bunch Berry ,"105, Sai Nagar, Mumbai Andheri-Dahisar, Mumbai",82.5 Lac,"23,571",Built Up area: 350 (32.52 sq.m.)Carpet area: 225 sq.ft. (20.9 sq.m.),1.0,1.0,1st  ,10+ Year Old, Ready to move
Vijaya Heritage ,"Central Avenue Road, Near Diamond Garden, Chembur, Chembur, Mumbai Harbour, Mumbai",3.99 Crore,"22,166",Super Built up area 1800(167.23 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,10th  ,1 to 5 Year Old, Ready to move
Sukhsagar Residency ,"B1-303, Anu Nagar, Thane, Mumbai",45 Lac,"10,000",Carpet area: 400 (37.16 sq.m.),1.0,1.0,3rd  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"Sector 1 Kopar Khairane, Sector 1 Kopar Khairane, Navi Mumbai, Mumbai",69 Lac,"34,500",Plot area 200(18.58 sq.m.)Carpet area: 640 sq.ft. (59.46 sq.m.),3.0,3.0,3,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Kalyan West, Mumbai Beyond Thane, Mumbai",86 Lac,"10,669",Super Built up area 806(74.88 sq.m.)Carpet area: 585 sq.ft. (54.35 sq.m.),2.0,2.0,2nd  ,10+ Year Old, Ready to move
Ravechi Height ,"111, Sector 22 Kamothe, Navi Mumbai, Mumbai",63.5 Lac,"9,202",Super Built up area 690(64.1 sq.m.)Built Up area: 552 sq.ft. (51.28 sq.m.)Carpet area: 441 sq.ft. (40.97 sq.m.),1.0,2.0,11st  ,1 to 5 Year Old, Ready to move
Paradigm Ananda Residency ," Shivaji Nagar, Mumbai Andheri-Dahisar, Mumbai",1.8 Crore,"27,067",Carpet area: 665 (61.78 sq.m.),2.0,2.0,13rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Near Kandarpada, Talav, Dahisar West, Kandarpada, Mumbai Andheri-Dahisar, Mumbai",65 Lac,"21,666",Carpet area: 300 (27.87 sq.m.),1.0,1.0,2nd  ,10+ Year Old, Ready to move Property
Juhi Residency ,"Sector 5 Kamothe, Sector 5 Kamothe, Navi Mumbai, Mumbai",1.04 Crore,"13,000",Super Built up area 1200(111.48 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,12nd  ,5 to 10 Year Old, Ready to move Property
Gundecha Asta ," Sakinaka, Mumbai Andheri-Dahisar, Mumbai",2 Crore,"22,222",Carpet area: 900 (83.61 sq.m.),3.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 36 Kharghar, Navi Mumbai, Mumbai",38 Lac,"9,743",Carpet area: 390 (36.23 sq.m.),1.0,2.0,11st  ,1 to 5 Year Old, Ready to move
Aastha Palace ," Sector 16 Taloja, Navi Mumbai, Mumbai",58 Lac,"11,836",Built Up area: 725 (67.35 sq.m.)Carpet area: 490 sq.ft. (45.52 sq.m.),1.0,2.0,15th  ,1 to 5 Year Old, Ready to move
Shah Alpine ," Sector 6 Kharghar, Navi Mumbai, Mumbai",64.5 Lac,"9,555",Super Built up area 675(62.71 sq.m.),1.0,1.0,6th  ,5 to 10 Year Old, Ready to move
Poonam Pallazo ," Nalasopara West, Mira Road And Beyond, Mumbai",30 Lac,"9,523",Super Built up area 315(29.26 sq.m.),1.0,1.0,1st  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Teen Hath Naka, Thane, Mumbai",99 Lac,"15,230",Super Built up area 700(65.03 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),2.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Rekhi Sai Daffodils ,"0000, Sector 19 Kharghar, Navi Mumbai, Mumbai",78 Lac,"7,222",Super Built up area 1080(100.34 sq.m.),2.0,2.0,5th  ,5 to 10 Year Old, Ready to move Property
Vikas Ritz ," Kalyan West, Mumbai Beyond Thane, Mumbai",70 Lac,"11,627",Carpet area: 602 (55.93 sq.m.),2.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Sector 21 Nerul, Navi Mumbai, Mumbai",2.1 Crore,"16,153",Carpet area: 1300 (120.77 sq.m.),3.0,2.0,3rd  ,10+ Year Old, Ready to move
Hiranandani Jasper ,"9001, Hiranandani Estate, Thane, Mumbai",1.45 Crore,"19,333",Carpet area: 750 (69.68 sq.m.),2.0,2.0,9th  ,5 to 10 Year Old, Ready to move
Divya Heights ," Taloja, Navi Mumbai, Mumbai",55 Lac,"5,188",Super Built up area 1060(98.48 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Urja Green Valley Feather ," Taloja, Navi Mumbai, Mumbai",40 Lac,"5,714",Super Built up area 700(65.03 sq.m.),1.0,1.0,9th  ,1 to 5 Year Old, Ready to move
Saj Shrushti ," Shilphata, Navi Mumbai, Mumbai",25 Lac,"4,032",Super Built up area 620(57.6 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 11 Sanpada, Navi Mumbai, Mumbai",2.16 Crore,"28,800",Carpet area: 750 (69.68 sq.m.),2.0,2.0,14th  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Malad West, Mumbai Andheri-Dahisar, Mumbai",1.1 Crore,"15,471",Carpet area: 711 (66.05 sq.m.),2.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Ranjanpada, Navi Mumbai, Mumbai",4 Lac,367,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 3 ft.(0.94 mt.),,,,, Ready to move Property
Toll Free 1800 41 99099," Uran, Navi Mumbai, Mumbai",6 Lac,550,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 3 ft.(0.94 mt.),,,,, Ready to move Property
Toll Free 1800 41 99099," Vindhane, Navi Mumbai, Mumbai",4.5 Lac,413,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 3 ft.(0.94 mt.),,,,Immediate, Ready to move Property
Toll Free 1800 41 99099," Chirle, Navi Mumbai, Mumbai",8 Lac,734,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 3 ft.(0.94 mt.),,,,, Ready to move Property
Toll Free 1800 41 99099,"Near Sbi Bank, Sector 21 Kamothe, Navi Mumbai, Mumbai",58.5 Lac,"8,239",Built Up area: 710 (65.96 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.),1.0,1.0,9th  ,1 to 5 Year Old, Ready to move Property
Pushp Kalash Apartment ,"Near Neelkanth Sweets Kamothe, Sector 16 Kamothe, Navi Mumbai, Mumbai",73 Lac,"7,192",Super Built up area 1015(94.3 sq.m.)Carpet area: 710 sq.ft. (65.96 sq.m.),2.0,2.0,11st  ,5 to 10 Year Old, Ready to move Property
Aurum Q Residences ,"Near Thane Belapur Highway, Ghansoli, Navi Mumbai, Mumbai",2.8 Crore,"22,134",Carpet area: 1265 (117.52 sq.m.),3.0,3.0,22nd  ,1 to 5 Year Old, Ready to move
Aurum Q Residences ,"Near Thane Belapur Highway, Ghansoli, Navi Mumbai, Mumbai",1.75 Crore,"27,131",Carpet area: 645 (59.92 sq.m.),2.0,2.0,21st  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 5 Kharghar, Navi Mumbai, Mumbai",58 Lac,"11,262",Built Up area: 515 (47.85 sq.m.),1.0,1.0,4th  ,10+ Year Old, Ready to move
Shah Royale ," Sector 2 Kharghar, Navi Mumbai, Mumbai",1.36 Crore,"13,076",Super Built up area 1040(96.62 sq.m.),2.0,2.0,4th  ,5 to 10 Year Old, Ready to move
Royal Galaxy ," Taloja Panchanand, Navi Mumbai, Mumbai",33 Lac,"4,852",Built Up area: 680 (63.17 sq.m.),1.0,1.0,4th  ,0 to 1 Year Old, Ready to move
Ajmera New Era ,"Opp. Kdmc Bus Depot, Murbad Road, Kalyan West, Kalyan West, Mumbai Beyond Thane, Mumbai",48 Lac,"6,615",Super Built up area 711(66.05 sq.m.)Built Up area: 635 sq.ft. (58.99 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.),1.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Piramal Vaikunth ,"3 Bhk New Flat Available, Balkum, Thane, Mumbai",3 Crore,"17,964",Built Up area: 1670 (155.15 sq.m.)Carpet area: 1370 sq.ft. (127.28 sq.m.),3.0,3.0,7th  ,0 to 1 Year Old, Ready to move Property
Hiranandani Atlantis ," Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",3.7 Crore,"48,556",Carpet area: 762 (70.79 sq.m.),2.0,2.0,16th  ,1 to 5 Year Old, Ready to move Property
Paradise Sai Solitaire ," Kharghar, Navi Mumbai, Mumbai",1.75 Crore,"8,684",Super Built up area 2015(187.2 sq.m.),3.0,3.0,10th  ,1 to 5 Year Old, Ready to move Property
Rustomjee Azziano ," Majiwada, Thane, Mumbai",1.6 Crore,"15,267",Built Up area: 1048 (97.36 sq.m.)Carpet area: 815 sq.ft. (75.72 sq.m.),2.0,2.0,33rd  ,1 to 5 Year Old, Ready to move
Runwal Forests ,"Near Mangtram Petrol Pump, Kanjur marg west, Central Mumbai suburbs, Mumbai",2.95 Crore,"25,991",Super Built up area 1135(105.44 sq.m.)Built Up area: 1086 sq.ft. (100.89 sq.m.)Carpet area: 983 sq.ft. (91.32 sq.m.),3.0,2.0,13rd  ,0 to 1 Year Old, Ready to move Property
Earth Aditya Heights ," Sector 19 Kharghar, Navi Mumbai, Mumbai",1.1 Crore,"10,476",Super Built up area 1050(97.55 sq.m.),2.0,2.0,13rd  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099,"501, Andheri East, Mumbai Andheri-Dahisar, Mumbai",55 Lac,"18,333",Built Up area: 300 (27.87 sq.m.)Carpet area: 250 sq.ft. (23.23 sq.m.),1.0,1.0,5th  ,1 to 5 Year Old, Ready to move
Balaji Heights ," Kharghar, Navi Mumbai, Mumbai",1.27 Crore,"10,583",Carpet area: 1200 (111.48 sq.m.),2.0,2.0,18th  ,1 to 5 Year Old, Ready to move Property
Siddharth Geetanjali Sujay ," Sector 34C Kharghar, Navi Mumbai, Mumbai",1.7 Crore,"10,526",Super Built up area 1615(150.04 sq.m.)Carpet area: 1049 sq.ft. (97.46 sq.m.),3.0,3.0,9th  ,1 to 5 Year Old, Ready to move Property
Windfield Keshav Winds ," Owe Village, Navi Mumbai, Mumbai",99.5 Lac,"9,046",Super Built up area 1100(102.19 sq.m.)Built Up area: 880 sq.ft. (81.75 sq.m.)Carpet area: 715 sq.ft. (66.43 sq.m.),2.0,2.0,16th  ,1 to 5 Year Old, Ready to move Property
Godrej The Trees ,"Pirojshanagar, Vikhroli East, Vikhroli East, Central Mumbai suburbs, Mumbai",1.68 Crore,"26,250",Super Built up area 640(59.46 sq.m.)Built Up area: 595 sq.ft. (55.28 sq.m.)Carpet area: 495 sq.ft. (45.99 sq.m.),1.0,1.0,2nd  ,0 to 1 Year Old, Ready to move Property
Dosti Imperia ,"3 Bhk Hill Facing Flat Available, Manpada, Thane, Mumbai",2.68 Crore,"14,604",Built Up area: 1835 (170.48 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,3.0,22nd  ,1 to 5 Year Old, Ready to move Property
Shital Tapovan Heights ," Ulwe, Navi Mumbai, Mumbai",60 Lac,"8,955",Super Built up area 670(62.25 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,2.0,9th  ,1 to 5 Year Old, Ready to move
Navkaar Rabiya Residency ," Sector 30 Kharghar, Navi Mumbai, Mumbai",26 Lac,"4,952",Built Up area: 525 (48.77 sq.m.)Carpet area: 300 sq.ft. (27.87 sq.m.),1.0,1.0,4th  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 30 Kharghar, Navi Mumbai, Mumbai",37 Lac,"6,379",Built Up area: 580 (53.88 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,1.0,1st  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 30 Belapur, Navi Mumbai, Mumbai",1.7 Crore,"22,666",Carpet area: 750 (69.68 sq.m.),2.0,2.0,13rd  ,5 to 10 Year Old, Ready to move
Cosmos Empress Park ,"1104, Anand Nagar, Thane, Mumbai",1.05 Crore,"10,000",Super Built up area 1050(97.55 sq.m.)Carpet area: 725 sq.ft. (67.35 sq.m.),2.0,2.0,11st  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"101, Manpada, Thane, Mumbai",7.5 Crore,"27,777",Plot area 2700(250.84 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),4.0,4.0,2,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Uran, Navi Mumbai, Mumbai",4.2 Lac,385,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 32 ft.(9.98 mt.),,,,Immediate, Ready to move
Hiranandani Regent Hill ," Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",1.39 Crore,"36,197",Carpet area: 384 (35.67 sq.m.),1.0,2.0,8th  ,0 to 1 Year Old, Ready to move Property
The Pearl ," New Panvel, Navi Mumbai, Mumbai",45 Lac,"6,766",Built Up area: 665 (61.78 sq.m.),1.0,1.0,Ground,5 to 10 Year Old, Ready to move
Marathon Nexzone ,"000, New Panvel, Navi Mumbai, Mumbai",87 Lac,"7,160",Super Built up area 1215(112.88 sq.m.)Built Up area: 1025 sq.ft. (95.23 sq.m.)Carpet area: 709 sq.ft. (65.87 sq.m.),2.0,2.0,28th  ,1 to 5 Year Old, Ready to move Property
Siddhivinayak Garima ," Taloja, Navi Mumbai, Mumbai",49.5 Lac,"5,051",Super Built up area 980(91.04 sq.m.),2.0,2.0,4th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"700, Kharghar, Navi Mumbai, Mumbai",1.08 Crore,"10,285",Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,15th  ,1 to 5 Year Old, Ready to move Property
Dnyaneshawari Apartments ," Sector 16 Ghansoli, Navi Mumbai, Mumbai",1.15 Crore,"12,105",Super Built up area 950(88.26 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Mallhar Bhimashankar Heights ," Kandarpada, Mumbai Andheri-Dahisar, Mumbai",1.94 Crore,"25,763",Carpet area: 753 (69.96 sq.m.),2.0,3.0,14th  ,0 to 1 Year Old, Ready to move Property
Mallhar Bhimashankar Heights ,"New Link Road, Kandarpada, Dahisar West, Kandarpada, Mumbai Andheri-Dahisar, Mumbai",1.8 Crore,"23,904",Carpet area: 753 (69.96 sq.m.),2.0,2.0,19th  ,0 to 1 Year Old, Ready to move Property
Veda CHS ," IC Colony, Mumbai Andheri-Dahisar, Mumbai",90 Lac,"21,428",Carpet area: 420 (39.02 sq.m.),1.0,1.0,5th  ,10+ Year Old, Ready to move Property
Chheda Palladium ," Borivali West, Mumbai Andheri-Dahisar, Mumbai",3 Crore,"32,085",Carpet area: 935 (86.86 sq.m.),3.0,3.0,13rd  ,1 to 5 Year Old, Ready to move Property
Kohinoor Majestic ," Kalyan West, Mumbai Beyond Thane, Mumbai",79 Lac,"12,421",Carpet area: 636 (59.09 sq.m.),2.0,1.0,6th  ,0 to 1 Year Old, Ready to move Property
Kings Court by TCJ Realty ," Kalyan West, Mumbai Beyond Thane, Mumbai",82 Lac,"10,718",Carpet area: 765 (71.07 sq.m.),2.0,2.0,3rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Kalyan West, Mumbai Beyond Thane, Mumbai",55 Lac,"8,448",Carpet area: 651 (60.48 sq.m.),2.0,2.0,1st  ,1 to 5 Year Old, Ready to move Property
Omkar Alta Monte ,"Omkar Alta Monte Malad East, Malad East, Mumbai Andheri-Dahisar, Mumbai",2.12 Crore,"16,220",Built Up area: 1307 (121.42 sq.m.)Carpet area: 948 sq.ft. (88.07 sq.m.),2.0,2.0,4th  ,1 to 5 Year Old, Ready to move Property
Omkar Alta Monte ,"Omkar Alta Monte Malad East, Malad East, Mumbai Andheri-Dahisar, Mumbai",3.16 Crore,"16,466",Built Up area: 1919 (178.28 sq.m.)Carpet area: 1184 sq.ft. (110 sq.m.),3.0,3.0,6th  ,1 to 5 Year Old, Ready to move Property
Sai Prasad Residency ,"704, Sector 10 Kharghar, Navi Mumbai, Mumbai",65 Lac,"9,774",Super Built up area 665(61.78 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 430 sq.ft. (39.95 sq.m.),1.0,1.0,4th  ,1 to 5 Year Old, Ready to move Property
Indiabulls Greens ,"007, Panvel, Navi Mumbai, Mumbai",69 Lac,"7,744",Carpet area: 891 (82.78 sq.m.),2.0,2.0,14th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Sector 20 Ulwe, Navi Mumbai, Mumbai",46.5 Lac,"10,813",Carpet area: 430 (39.95 sq.m.),1.0,2.0,3rd  ,0 to 1 Year Old, Ready to move Property
Orovia Phase 1 ,"121, Hiranandani Estate, Thane, Mumbai",1.24 Crore,"16,083",Carpet area: 771 (71.63 sq.m.),2.0,2.0,3rd  ,0 to 1 Year Old, Ready to move Property
